id model_id x_soma y_soma z_soma rotation_angle_yaxis
209 471129934 142.165644057 -491.141331536 223.027658955 0.3711783299
210 487664663 271.953805636 -572.52926608 -214.35603775 3.78396341459
211 485574832 -46.353788418 -563.566557272 -378.2228728 1.277417695
212 485880739 -138.542471979 -595.359745675 1.94303988274 1.80403064303
213 485574832 -77.0341056263 -525.037920344 -97.5787825047 5.16485624135
214 471767045 -398.443260042 -545.99202517 -23.7488948624 5.44184534849
215 487664663 174.786427347 -626.520265143 309.626286624 4.0607951653
216 486052980 -248.678780246 -618.758037762 -306.297440348 4.31182438367
217 471129934 119.459983864 -509.953656641 -8.89754795758 6.23773668488
218 471129934 39.6297085287 -454.70758827 -308.564710061 1.08768520903
219 485880739 97.7046862002 -593.913666114 212.750208612 5.15533017833
220 471129934 258.077112736 -510.970487447 241.646668544 2.89197339625
221 471129934 292.414025526 -450.446976964 -136.833230964 5.86039034645
222 485880739 59.3304082347 -522.981203026 -37.6012921741 1.2662873771
223 485574832 -1.77174227594 -565.225635757 -345.842151188 2.11345850778
224 487664663 24.2022176455 -614.429775115 -365.21521932 4.88233962133
225 487664663 214.746040094 -602.831782451 269.347776813 2.37578598798
226 471129934 129.718563269 -469.092828981 -316.287970464 1.00572196178
227 485574832 18.7464368244 -571.359397259 49.4037044167 1.25658655927
228 485880739 220.713827333 -592.362422425 323.654340635 2.3210087853
229 485880739 -67.7323799032 -588.844943509 44.7488066997 1.43861585466
230 485880739 163.278532605 -580.58054352 0.39281564157 5.73774696942
231 471129934 183.404166722 -431.843975708 -267.991327521 2.75758444117
232 487664663 127.433041572 -604.724321021 203.996362682 5.63821771553
233 471129934 -25.2509352997 -450.449299587 -373.299805513 4.9387651602
234 471129934 -198.0361809 -472.547491255 -113.636330043 5.07842491661
235 471129934 14.7496900777 -510.090453182 -115.241460319 5.97028117578
236 485574832 -304.94718269 -529.980178932 -221.537093623 1.18620020423
237 471767045 354.780522952 -543.718119809 -87.6133910017 0.919952756577
238 471129934 -281.321628406 -436.020722352 264.916708822 1.35954301386
239 471129934 -387.987517688 -441.679081754 7.28901837526 0.0884671157768
240 471129934 -173.485376148 -478.365934747 279.782402339 3.9948035071
241 471129934 -16.1309791966 -476.559596193 -353.905077952 5.82938253487
242 471129934 -97.0477326627 -489.768343378 295.545855906 4.41248764568
243 485574832 75.0040709993 -534.528763845 -236.972793944 3.89742352967
244 485574832 111.465441421 -533.660570313 66.8215045053 4.09330802693
245 471129934 31.6672976568 -466.753099207 350.602742652 4.25519453476
246 471767045 -284.022694389 -535.971855191 116.24998657 0.568448399023
247 471129934 247.536180264 -485.783028428 250.811010823 2.68481837901
248 471767045 69.2476055569 -560.691274237 227.799389997 2.81907654005
249 471129934 141.752413024 -443.793412075 -218.652113708 2.26070656438
250 471767045 -222.974052525 -526.888875762 230.286855776 4.0572194066
251 471767045 56.5405179452 -561.518334771 283.612512151 1.43991155471
252 485574832 194.564927299 -584.522322728 -281.955620512 2.26774752193
253 471129934 -226.618158886 -469.027273823 -116.140506963 1.09780339011
254 471767045 -110.186363932 -497.138391027 -122.968388958 5.9800532845
255 485880739 167.601200904 -597.655786389 -140.562959303 0.223749999341
256 485574832 -55.3129239531 -562.368619633 -240.069446027 3.70415669036
257 487664663 -18.6519957361 -622.505436142 195.83767875 5.1561325952
258 487664663 148.009989045 -636.315190341 9.03969084502 3.47375786363
259 487664663 -207.201769255 -645.521313218 -66.5525186573 4.45135412992
260 471129934 -46.8759830515 -441.180074667 -171.460734853 3.89881400265
261 471767045 106.895475022 -537.688846884 -292.89641737 3.88353889042
262 485574832 106.690409567 -524.779207362 272.750095072 3.72326948705
263 485574832 -169.081483625 -536.177899554 -189.887229599 1.53384756874
264 471129934 367.340896459 -491.852483116 -149.318110035 4.25753834725
265 471129934 -18.3665739751 -519.113727132 356.757338049 4.39440638771
266 471129934 -97.6243811258 -516.07991724 357.026852316 3.38096499792
267 485574832 -288.892091618 -530.231111162 145.728420132 5.57324698069
268 487664663 -191.374799864 -581.293097734 -91.7912438058 3.91683395421
269 471767045 159.018815198 -538.162606004 -9.94889155315 0.19254071985
270 485574832 -236.58724774 -533.713557927 -146.415256176 6.21708522975
271 485880739 266.663006115 -561.520550177 -226.59686808 4.95147930146
272 471129934 -97.2764939857 -441.85739735 -145.507914002 5.91896991843
273 485880739 -68.980620179 -564.770804512 11.9145326772 3.65969706147
274 487664663 -131.872465184 -576.446431986 362.366391857 3.79237539517
275 486052980 -219.216347628 -642.476647697 301.010600261 4.9883350552
276 471767045 67.7447525762 -564.419459851 -393.496319699 4.74839875404
277 485835055 138.153235601 -622.730765815 282.046421546 3.9204761431
278 485574832 257.70751789 -560.918932823 303.413450777 5.5619503774
279 485835055 80.0449988596 -624.7212676 338.513551395 5.61338039129
280 471129934 -124.964207327 -486.390083148 -223.67813714 5.0963765153
281 471129934 -214.552075589 -513.079665718 224.470574821 3.04334516569
282 485880739 105.436822212 -589.111883706 376.135547151 0.66237231772
283 485574832 -171.159887303 -547.97426904 308.100703677 5.66674435934
284 471129934 289.868865195 -458.035936348 163.24368915 1.69830761566
285 485574832 -125.05129285 -554.960852881 52.6879872146 3.06076194779
286 471129934 27.4949885867 -454.46031226 -67.9235909691 4.53648202382
287 471767045 -311.226636358 -560.46145203 110.301088263 5.84731260613
288 471129934 -351.780421053 -507.589614857 120.910355271 2.21435662518
289 487664663 330.405806002 -607.907354231 57.7259363147 1.00201363115
290 471767045 -47.2964554397 -537.384993022 256.890931391 4.38732158568
291 471129934 77.0521741438 -467.222257209 39.3640750503 0.703162449121
292 485574832 200.890270744 -550.119976615 62.1314326711 3.45797343317
293 471129934 172.825371103 -435.668416138 -199.57975011 3.93043402943
294 485880739 -44.7790689214 -585.804257687 -196.371203383 1.08204401798
295 471129934 191.176195433 -464.66613942 -345.494101805 3.69658217527
296 471129934 130.624957976 -431.479356656 144.2923279 1.91551878302
297 471129934 -225.946043103 -484.771114724 255.357474501 5.43802085933
298 471129934 291.019411901 -474.666811689 -176.537132221 4.1289404418
299 471129934 -228.629586789 -465.082040843 101.698555579 5.40114135283
300 485574832 134.839357345 -547.925750485 -68.0099315608 2.52890769244
301 485880739 122.627276563 -586.79562365 -30.3642015705 2.91565973157
302 485574832 297.826937861 -534.890122613 12.3728753556 2.8138168572
303 471129934 -171.832738598 -445.994425642 77.0264782075 4.67826022703
304 471129934 -328.919742493 -455.37003049 -189.294225395 3.23766939103
305 471129934 -135.419959712 -460.843277583 189.306642461 4.55643493076
306 485835055 -203.295038278 -592.217476627 200.675511197 3.44989681053
307 487664663 -136.987819419 -592.32175321 174.733624041 0.0961041328053
308 486052980 40.3287440722 -633.992888933 336.798751623 0.887568892664
309 471129934 285.030229345 -498.038465727 47.0505456977 2.30264163612
310 471129934 -39.8367360594 -486.4042347 -335.38726479 2.49724550657
311 485574832 232.698517413 -504.485920328 -2.17014164607 4.66298038268
312 485835055 265.273513902 -644.897617742 65.1726179964 5.33721282401
313 485574832 185.75428849 -552.732241751 -227.146638202 3.42568912703
314 471767045 -304.745234726 -562.70069053 -87.0952614141 2.26269095919
315 471129934 199.360697709 -476.387939716 24.5744382234 0.0204763359967
316 471767045 312.324222684 -567.223859497 144.141485209 4.51277486308
317 471767045 -300.091211753 -524.03910186 -48.3989394887 2.35395379425
318 471129934 307.356767889 -454.235944475 237.052915289 4.0683525941
319 485574832 -37.201402167 -530.651722774 125.115979641 2.24069785477
320 471129934 -56.8805125289 -473.123014384 361.563816118 5.88979643519
321 485880739 4.76417659329 -581.143426516 -0.890037667295 4.22873087931
322 485880739 -390.009188672 -569.083349367 75.2455906511 3.11340379426
323 471129934 -45.0220627435 -501.890943812 200.346227936 5.36535657188
324 471129934 356.651772918 -469.880373251 -145.785459641 2.4340871514
325 471129934 284.224271798 -458.784746964 -60.3017477797 1.7631873437
326 485880739 -40.972531716 -551.476979628 -210.470764902 1.65659043979
327 485574832 126.837135741 -539.986673783 147.339242029 1.72709537353
328 471129934 240.88328766 -439.756525272 -199.533641053 1.5041971036
329 471767045 -264.886665631 -563.53400611 102.457226833 4.66274701806
330 471767045 85.0281115624 -535.68685457 -368.125548033 2.77449600311
331 471129934 -31.2207825526 -441.831234322 -172.411595968 0.881262704467
332 487664663 -24.5275245443 -602.434911305 -35.2105222108 3.2179315556
333 487664663 25.0930931529 -644.978036359 -234.402100396 3.26919295026
334 471129934 133.528259583 -480.356654147 -326.242060615 1.52191496225
335 485574832 -275.898814157 -522.194556611 67.7766706958 2.21832063176
336 485574832 -207.808274073 -536.837933005 20.1435767929 0.304037087584
337 471129934 167.345917583 -520.943220177 117.434080152 0.371159259233
338 471129934 -147.381733867 -431.049345598 155.250430996 0.428208780252
339 485574832 193.033883843 -511.402659756 -167.75243868 3.24549610666
340 486052980 32.2434776676 -628.479277176 170.609987819 4.25368639781
341 485574832 -2.53297293353 -533.170326014 -371.588207271 4.19304335152
342 485574832 90.9510801278 -590.785473241 -244.734222499 0.334920323245
343 485574832 77.0660740895 -549.461818083 220.861898015 3.86358424873
344 485574832 33.7013057078 -595.549899919 -366.280760764 2.13367635824
345 486052980 -85.5242490886 -641.132672669 -129.924554644 1.75841716799
346 485880739 330.658481078 -574.9785675 -51.3936177729 4.6736949843
347 471767045 -201.139598978 -559.35589643 170.063208999 2.52050724879
348 486052980 14.9897639791 -639.006620078 -353.224560937 1.75461844212
349 487664663 109.479346738 -617.259558386 -163.394493788 1.8173574567
350 471767045 -219.166072019 -537.828757704 208.227049268 5.90930797301
351 471129934 41.8126945408 -447.474699015 250.607245385 2.48790723532
352 471129934 -227.66040213 -491.396227918 247.862902727 4.00985980841
353 471767045 -126.387910547 -525.716057729 -180.62646717 5.58929485482
354 485880739 -7.03480174336 -557.065665282 151.450672173 1.52602959187
355 485880739 222.94795269 -584.045095974 -274.73281301 5.79525254609
356 487664663 -102.634076204 -646.552897363 351.688940011 0.714490719125
357 471129934 18.6428626921 -448.273908167 -210.86422465 4.27007987305
358 471129934 -154.457678757 -442.43983445 322.728580567 0.518205522953
359 471129934 -129.121451299 -438.333899636 -3.50761110097 3.69925646618
360 471129934 133.20962194 -533.341624275 -134.583098952 0.456039203468
361 471129934 -261.695399615 -445.920020475 24.0795822175 0.946443978221
362 471129934 -242.089213162 -498.31116677 -239.633021888 1.59469258598
363 471129934 -187.889123619 -484.587337315 284.830966239 2.25866939732
364 471129934 -356.464744697 -480.37447641 71.3162846699 2.67777488268
365 485574832 258.939672025 -572.08618383 105.192132487 2.92621894571
366 471129934 -266.532575546 -449.101739304 -33.2736714284 1.54660454165
367 485880739 -375.503672525 -584.047703272 124.218742488 4.52235342692
368 471129934 -49.6813647372 -483.56996217 156.295254793 2.27313314741
369 485574832 127.880644311 -530.12544032 242.914577346 2.81222001393
370 485880739 -215.493076415 -570.926116977 336.453130629 4.84079683482
371 471767045 -64.9680982723 -545.829934187 224.408130811 6.15995428
372 485880739 -88.4498819348 -579.909018412 103.511851104 2.70611188967
373 471129934 83.2590819429 -457.955767157 -215.195264766 3.33922323243
374 485835055 179.249332332 -613.745802824 -137.961633124 1.81051477262
375 471129934 304.397685357 -460.043688307 -179.934277497 5.57134649552
376 486052980 -189.006845398 -620.321311115 101.514433323 4.79838795429
377 471129934 185.760843846 -502.539058827 -137.751518819 5.41548168069
378 487664663 -60.1131334801 -620.19348483 -36.618274602 2.08402286645
379 471767045 34.3364652739 -552.526073863 -0.731239866552 4.70883163167
380 471129934 71.129340778 -506.662434519 70.4734721756 3.17812116882
381 471129934 15.9753379978 -543.917831374 -371.949122904 6.17665382319
382 471129934 -157.733885087 -471.011926305 -97.710314633 2.5587805309
383 471129934 -217.277936144 -443.374886013 -19.9412026143 3.52681610999
384 487664663 17.0327543733 -643.410144642 -329.670456143 5.63892763899
385 486052980 149.047483881 -599.992721364 -258.351249767 2.62327250785
386 471129934 120.470245437 -441.579936179 -215.630191216 3.37380715623
387 471129934 -138.994114999 -468.384890139 206.979114263 1.70111143042
388 486110216 -275.093460903 -646.63059318 256.13644772 5.06406683835
389 485880739 -197.362190977 -572.214189751 -134.644714261 3.75255797264
390 471129934 383.963244119 -476.576851331 106.005553911 5.25746215746
391 471129934 96.5424904602 -469.750856893 -224.23486852 4.77375761041
392 471129934 -87.5955438251 -489.573131654 -52.5668077397 4.74491551273
393 485574832 -306.502232596 -518.635280564 113.611597925 2.06932973357
394 471129934 -111.554907541 -471.054725479 -131.674008454 3.73703526366
395 485880739 269.373708878 -556.542975784 -77.6154299717 1.0836187222
396 486052980 39.204788575 -649.730206004 -110.612645956 2.41389359616
397 471129934 -144.357108879 -524.288521239 -215.751193126 4.4844389017
398 485880739 89.2841943695 -604.287941062 326.709514679 2.2818012227
399 471767045 347.67964897 -544.323012982 -62.401049511 5.14861816913
400 486052980 -257.401341191 -614.074834574 220.924128124 6.0657638045
401 485574832 286.865830246 -538.651533833 -194.33179597 0.830833856191
402 471129934 -171.15023057 -464.682600398 -1.13412593355 3.33303553706
403 487664663 -145.138585014 -603.592680497 -273.73750982 1.75256772144
404 485880739 230.391141862 -554.272980595 -197.015663927 0.410140950858
405 485574832 198.546353098 -522.2880983 76.2898458728 3.99353546978
406 471767045 -89.063084172 -537.122111159 308.38867201 1.62205047831
407 485880739 144.192510846 -568.299132984 295.241970049 0.451715317749
408 485574832 379.14746837 -548.472175138 114.208768294 3.13473916954
409 485880739 -85.4076863841 -580.388708566 131.260462236 1.28840238021
410 487664663 309.46386062 -610.389014925 -181.966256676 6.19277856756
411 471767045 -5.12340469224 -558.763515457 300.16654547 1.75869343551
412 487664663 178.513534793 -636.078058541 153.51125365 0.0571860858352
413 471767045 355.774457865 -566.506141419 -136.11199058 2.81069811683
414 485880739 -126.425295741 -552.453140973 5.31656922726 5.2278703239
